Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Spin Time:Imbalance or Serial Spinning,CPU Time:Spin Time:Lock Contention,CPU Time:Spin Time:Other,CPU Time:Overhead Time,CPU Time:Overhead Time:Creation,CPU Time:Overhead Time:Scheduling,CPU Time:Overhead Time:Reduction,CPU Time:Overhead Time:Atomics,CPU Time:Overhead Time:Other,Module,Function (Full),Source File,Start Address
jit_avx2_conv_fwd_kernel_f32,1121.808745,1121.808745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Dynamic code],jit_avx2_conv_fwd_kernel_f32,jit_avx2_conv_kernel_f32.hpp,0x7fb140a92000
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(float)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>)#2}>>",30.413701,30.413701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(float)#1}, at::native::AVX2::direct_copy_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)",[Unknown],0x5e87410
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::mul_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::mul_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>",28.241321,28.241321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::mul_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::mul_kernel(at::TensorIteratorBase&)::{lambda()#4}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)",[Unknown],0x5fdcdb0
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>",26.507960,26.507960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::add_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()(void) const::{lambda()#7}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)",[Unknown],0x573e2f0
jit_uni_reorder_kernel_f32,19.333943,19.333943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[Dynamic code],jit_uni_reorder_kernel_f32,jit_uni_reorder.cpp,0x7fb14072d000
"std::_Function_handler<void (long, long, long), dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d(int, int, int, char const*, char*, float const*, float const*, int, int, int*) const::{lambda(longlong, long)#1}>::_M_invoke",13.974976,13.974976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"std::_Function_handler<void (long, long, long), dnnl::impl::cpu::x64::jit_uni_reorder_t::omp_driver_3d(int, int, int, char const*, char*, float const*, float const*, int, int, int*) const::{lambda(longlong, long)#1}>::_M_invoke(std::_Any_data const&, long&&, long&&, long&&)",[Unknown],0x83e5790
"at::native::(anonymous namespace)::grid_sample_2d_grid_slice_iterator<float, at::native::(anonymous namespace)::grid_sampler_2d_cpu_kernel_impl(at::TensorBase const&, at::TensorBase const&, at::TensorBase const&, long, long, bool)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(longlong)#10}::operator()(long, long) const::{lambda(at::vec::AVX2::Vectorized<float> const&at::vec::AVX2::Vectorized<float> const&, long, long)#1}>",9.519925,9.519925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"at::native::(anonymous namespace)::grid_sample_2d_grid_slice_iterator<float, at::native::(anonymous namespace)::grid_sampler_2d_cpu_kernel_impl(at::TensorBase const&, at::TensorBase const&, at::TensorBase const&, long, long, bool)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(longlong)#10}::operator()(long, long) const::{lambda(at::vec::AVX2::Vectorized<float> const&at::vec::AVX2::Vectorized<float> const&, long, long)#1}>(at::TensorAccessor<float, (unsigned long)3, at::DefaultPtrTraits, long> const&, at::native::(anonymous namespace)::grid_sampler_2d_cpu_kernel_impl(at::TensorBase const&, at::TensorBase const&, at::TensorBase const&, long, long, bool)::{lambda()#1}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(longlong)#10}::operator()(long, long) const::{lambda(at::vec::AVX2::Vectorized<float> const&at::vec::AVX2::Vectorized<float> const&, long, long)#1} const&)",[Unknown],0x5dcd550
dnnl::impl::cpu::x64::jit_uni_reorder_t::fill_curr_data_chunks,7.617278,7.617278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"dnnl::impl::cpu::x64::jit_uni_reorder_t::fill_curr_data_chunks(dnnl::impl::cpu::x64::tr::prb_t const&, int, long const*, int, dnnl::impl::cpu::x64::tr::tail_call_param_t&) const",[Unknown],0x83e40f0
_ZN2at8internal15invoke_parallelIZNS_6native12_GLOBAL__N_111cpu_paddingIfNS3_13ReflectionPadEEEvRKNS_6TensorES8_RNS3_13PaddingParamsEEUlllE1_EEvlllRKT_._omp_fn.0,5.290122,5.290122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,_ZN2at8internal15invoke_parallelIZNS_6native12_GLOBAL__N_111cpu_paddingIfNS3_13ReflectionPadEEEvRKNS_6TensorES8_RNS3_13PaddingParamsEEUlllE1_EEvlllRKT_._omp_fn.0,[Unknown],0x5c35580
"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>",5.219981,5.219981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,libtorch_cpu.so,"c10::function_ref<void (char**, long const*, long, long)>::callback_fn<at::native::AVX2::VectorizedLoop2d<at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(floatfloat)#1}, at::native::(anonymous namespace)::div_true_kernel(at::TensorIteratorBase&)::{lambda()#2}::operator()(void) const::{lambda()#2}::operator()(void) const::{lambda(at::vec::AVX2::Vectorized<float>at::vec::AVX2::Vectorized<float>)#2}>>(long, char**, long const*, long, long)",[Unknown],0x5fd8700
